prompt_idx,pos,input_token,wall_ms,embed_gpu_ms,attention_gpu_ms,router_gpu_ms,experts_gpu_ms,final_gpu_ms,h2d_bytes,d2h_bytes,d2d_bytes,vram_used_bytes
2,10,264,96.895100,0.061400,24.381201,3.223100,63.914299,4.957800,0,632320,196608,6438780928
2,11,729,122.733400,0.066800,24.300699,2.562200,90.439598,4.953800,0,632320,196608,6438780928
2,12,429,160.157500,0.053000,24.058500,2.693100,128.033600,4.938800,0,632320,196608,6438780928
2,13,12341,186.187100,0.071500,24.564699,3.175900,152.653107,5.120900,0,632320,196608,6438780928
2,14,3425,154.698600,0.085500,24.326401,2.752200,122.081299,5.012800,0,632320,196608,6438780928
2,15,264,144.532700,0.082200,24.755699,3.097200,111.184303,4.981800,0,632320,196608,6438780928
2,16,914,130.184400,0.068800,24.476900,3.066300,97.145500,4.955400,0,632320,196608,6438780928
2,17,374,131.768600,0.079800,24.568899,3.139800,98.489502,5.022400,0,632320,196608,6438780928
2,18,264,116.960200,0.094400,24.675200,3.062800,83.594299,5.060900,0,632320,196608,6438780928
2,19,73097,183.113100,0.083200,24.847200,2.962600,149.895798,4.945600,0,632320,196608,6438780928
2,20,13,262.616100,0.083500,24.208500,2.704100,230.315094,4.931300,0,632320,196608,6438780928
2,21,3155,202.991100,0.061200,24.216101,2.638400,170.747604,4.955900,0,632320,196608,6438780928
2,22,537,164.065100,0.066600,24.667200,2.840500,131.205597,4.923400,0,632320,196608,6438780928
2,23,2924,154.063100,0.063200,24.330799,2.688200,121.682098,4.944900,0,632320,196608,6438780928
2,24,894,163.166800,0.049700,24.382799,2.701500,130.643097,4.941400,0,632320,196608,6438780928
2,25,1467,155.777000,0.061300,24.191601,2.703700,123.543503,4.902900,0,632320,196608,6438780928
2,26,1573,158.189100,0.036200,24.374800,2.795400,125.707901,4.925100,0,632320,196608,6438780928
2,27,476,179.129700,0.049000,24.518400,2.723900,146.394302,4.983200,0,632320,196608,6438780928
2,28,1283,104.669600,0.057100,24.617201,3.465800,71.150299,4.985500,0,632320,196608,6438780928
2,29,279,138.732600,0.059700,24.549000,3.289500,105.507301,4.943600,0,632320,196608,6438780928
2,30,2038,149.809900,0.072300,24.952999,3.482700,115.888000,4.983500,0,632320,196608,6438780928
2,31,2504,123.034100,0.071400,24.359301,2.883100,90.373596,4.981800,0,632320,196608,6438780928
2,32,13,230.157900,0.062200,24.502800,2.495100,197.745697,4.961900,0,632320,196608,6438780928
2,33,3155,233.677300,0.059100,24.650600,2.769400,200.836304,4.944200,0,632320,196608,6438780928
2,34,537,179.219100,0.077600,24.431900,2.616500,146.753799,4.962200,0,632320,196608,6438780928
2,35,2924,184.966600,0.072700,25.142599,3.094400,151.197296,4.987000,0,632320,196608,6438780928
2,36,6042,166.361700,0.081900,25.279100,3.347300,132.254303,5.000900,0,632320,196608,6438780928
2,37,4766,178.729300,0.074000,25.178600,3.225300,144.856796,4.964100,0,632320,196608,6438780928
2,38,279,195.815200,0.058000,25.420401,3.312400,161.690994,4.948900,0,632320,196608,6438780928
2,39,2038,153.674300,0.062100,25.003901,2.832100,120.426804,4.974900,0,632320,196608,6438780928
2,40,13,219.403400,0.066400,25.173000,2.962000,185.862106,4.951800,0,632320,196608,6438780928
2,41,576,154.142600,0.065900,25.394800,2.716900,120.677803,4.921800,0,632320,196608,6438780928
2,42,729,134.830200,0.048800,25.525400,2.737800,101.203201,4.965100,0,632320,196608,6438780928
2,43,1265,174.412400,0.047700,25.649200,2.928800,140.453293,4.961700,0,632320,196608,6438780928
2,44,387,129.703100,0.050500,25.793200,2.528600,95.973503,4.972600,0,632320,196608,6438780928
2,45,6941,165.728300,0.052100,26.247200,2.805200,131.263901,4.972700,0,632320,196608,6438780928
2,46,374,252.428100,0.120100,26.378000,2.676900,217.875900,4.962200,0,632320,196608,6438780928
2,47,73310,274.269400,0.059000,26.302999,2.790200,239.758301,4.971300,0,632320,196608,6438780928
2,48,36058,146.768900,0.067400,26.424000,2.774900,112.160896,4.962300,0,632320,196608,6438780928
2,49,323,178.145900,0.045100,26.647699,2.628900,143.526001,4.936400,0,632320,196608,6438780928
2,50,1896,152.197700,0.064000,26.742399,2.744300,117.330101,4.951300,0,632320,196608,6438780928
2,51,264,185.406200,0.064300,26.580299,2.417300,150.938202,4.987100,0,632320,196608,6438780928
2,52,3175,187.547500,0.127000,26.924299,2.913500,152.083206,5.034400,0,632320,196608,6438780928
2,53,914,188.366100,0.080300,26.854601,2.595400,153.497803,4.958700,0,632320,196608,6438780928
2,54,5693,141.814000,0.067800,27.112200,2.882500,106.404701,4.959500,0,632320,196608,6438780928
2,55,13,248.512500,0.054700,27.499500,2.977700,212.565308,5.006600,0,632320,196608,6438780928
2,56,576,198.881600,0.075700,27.445299,2.892300,163.213394,4.899700,0,632320,196608,6438780928
2,57,729,238.857700,0.050300,27.471201,2.589400,203.391006,4.963200,0,632320,196608,6438780928
2,58,1265,168.918800,0.073800,27.786699,3.200800,132.434204,4.979100,0,632320,196608,6438780928
2,59,470,210.526600,0.064300,27.979601,3.328100,173.853302,4.926200,0,632320,196608,6438780928
2,60,264,214.256600,0.077600,28.296301,3.335200,177.205505,4.955100,0,632320,196608,6438780928
2,61,2710,201.013900,0.070600,28.160601,3.258700,164.140305,4.974100,0,632320,196608,6438780928
2,62,897,148.652900,0.133300,28.574699,3.553900,111.071701,4.932000,0,632320,196608,6438780928
2,63,13,264.915600,0.071900,27.297100,2.744200,229.489594,4.899900,0,632320,196608,6438780928
